CaseID,ThermoID,ThermoValue
2073,THERMOd,42
2073,THERMOe,41
2073,THERMOf,31
2073,THERMOg,1
2073,THERMOh,1
2074,THERMOa,1
2074,THERMOb,48
2074,THERMOc,29
2074,THERMOd,27
2074,THERMOe,38
2074,THERMOf,1
2074,THERMOg,1
2074,THERMOh,1
2075,THERMOa,19
2075,THERMOb,59
2075,THERMOc,29
2075,THERMOd,42
2075,THERMOe,28
2075,THERMOf,46
2075,THERMOg,18
2075,THERMOh,53
2077,THERMOa,50
2077,THERMOb,6
2077,THERMOc,1
2077,THERMOd,53
2077,THERMOe,6
2077,THERMOf,36
2077,THERMOg,45
2077,THERMOh,42
2078,THERMOa,17
2078,THERMOb,47
2078,THERMOc,47
2078,THERMOd,38
2078,THERMOe,33
2078,THERMOf,31
2078,THERMOg,21
2078,THERMOh,23
2079,THERMOa,1
2079,THERMOb,52
2079,THERMOc,29
2079,THERMOd,17
2079,THERMOe,50
2079,THERMOf,31
2079,THERMOg,1
2079,THERMOh,23
2080,THERMOa,47
2080,THERMOb,14
2080,THERMOc,17
2080,THERMOd,54
2080,THERMOe,14
2080,THERMOf,19
2080,THERMOg,45
2080,THERMOh,38
2081,THERMOa,17
2081,THERMOb,35
2081,THERMOc,52
2081,THERMOd,46
2081,THERMOe,45
2081,THERMOf,36
2081,THERMOg,31
2081,THERMOh,35
2085,THERMOa,39
2085,THERMOb,43
2085,THERMOc,54
2085,THERMOd,46
2085,THERMOe,38
2085,THERMOf,34
2085,THERMOg,42
2085,THERMOh,48
2087,THERMOa,33
2087,THERMOb,6
2087,THERMOc,41
2087,THERMOd,56
2087,THERMOe,38
2087,THERMOf,6
2087,THERMOg,21
2087,THERMOh,23
2089,THERMOa,26
2089,THERMOb,23
2089,THERMOc,11
2089,THERMOd,58
2089,THERMOe,17
2089,THERMOf,31
2089,THERMOg,31
2089,THERMOh,23
2090,THERMOa,39
2090,THERMOb,35
2090,THERMOc,24
2090,THERMOd,38
2090,THERMOe,28
2090,THERMOf,31
2090,THERMOg,31
2090,THERMOh,23
2091,THERMOa,17
2091,THERMOb,52
2091,THERMOc,49
2091,THERMOd,49
2091,THERMOe,55
2091,THERMOf,44
2091,THERMOg,16
2091,THERMOh,53
2092,THERMOa,1
2092,THERMOb,59
2092,THERMOc,47
2092,THERMOd,46
2092,THERMOe,45
2092,THERMOf,34
2092,THERMOg,1
2092,THERMOh,28
2093,THERMOa,11
2093,THERMOb,9
2093,THERMOc,29
2093,THERMOd,38
2093,THERMOe,17
2093,THERMOf,31
2093,THERMOg,41
2093,THERMOh,35
2097,THERMOa,1
2097,THERMOb,40
2097,THERMOc,47
2097,THERMOd,46
2097,THERMOe,35
2097,THERMOf,1
2097,THERMOg,31
2097,THERMOh,1
2099,THERMOa,19
2099,THERMOb,43
2099,THERMOc,29
2099,THERMOd,27
2099,THERMOe,33
2099,THERMOf,31
2099,THERMOg,16
2099,THERMOh,23
2100,THERMOa,50
2100,THERMOb,28
2100,THERMOc,29
2100,THERMOd,58
2100,THERMOe,28
2100,THERMOf,31
2100,THERMOg,55
2100,THERMOh,46
2102,THERMOa,33
2102,THERMOb,43
2102,THERMOc,43
2102,THERMOd,33
2102,THERMOe,28
2102,THERMOf,31
2102,THERMOg,36
2102,THERMOh,23
2103,THERMOa,55
2103,THERMOb,23
2103,THERMOc,41
2103,THERMOd,53
2103,THERMOe,45
2103,THERMOf,39
2103,THERMOg,45
2103,THERMOh,42
2104,THERMOa,21
2104,THERMOb,14
2104,THERMOc,26
2104,THERMOd,53
2104,THERMOe,23
2104,THERMOf,36
2104,THERMOg,55
2104,THERMOh,28
2105,THERMOa,33
2105,THERMOb,52
2105,THERMOc,52
2105,THERMOd,54
2105,THERMOe,53
2105,THERMOf,42
2105,THERMOg,31
2105,THERMOh,42
2106,THERMOa,21
2106,THERMOb,47
2106,THERMOc,29
2106,THERMOd,23
2106,THERMOe,28
2106,THERMOf,31
2106,THERMOg,31
2106,THERMOh,23
2109,THERMOa,21
2109,THERMOb,43
2109,THERMOc,41
2109,THERMOd,33
2109,THERMOe,57
2109,THERMOf,31
2109,THERMOg,25
2109,THERMOh,23
2110,THERMOa,26
2110,THERMOb,43
2110,THERMOc,49
2110,THERMOd,46
2110,THERMOe,45
2110,THERMOf,34
2110,THERMOg,54
2110,THERMOh,42
2115,THERMOa,11
2115,THERMOb,47
2115,THERMOc,52
2115,THERMOd,42
2115,THERMOe,28
2115,THERMOf,46
2115,THERMOg,31
2115,THERMOh,42
2117,THERMOa,41
2117,THERMOb,28
2117,THERMOc,3
2117,THERMOd,58
2117,THERMOe,46
2117,THERMOf,16
2117,THERMOg,55
2117,THERMOh,53
2118,THERMOa,1
2118,THERMOb,35
2118,THERMOc,29
2118,THERMOd,27
2118,THERMOe,28
2118,THERMOf,31
2118,THERMOg,31
2118,THERMOh,23
2119,THERMOa,2
2119,THERMOb,14
2119,THERMOc,15
2119,THERMOd,15
2119,THERMOe,17
2119,THERMOf,16
2119,THERMOg,6
2119,THERMOh,10
2121,THERMOa,1
2121,THERMOb,43
2121,THERMOc,43
2121,THERMOd,23
2121,THERMOe,28
2121,THERMOf,37
2121,THERMOg,18
2121,THERMOh,23
2122,THERMOa,17
2122,THERMOb,28
2122,THERMOc,47
2122,THERMOd,23
2122,THERMOe,33
2122,THERMOf,31
2122,THERMOg,25
2122,THERMOh,23
2123,THERMOa,55
2123,THERMOb,9
2123,THERMOc,17
2123,THERMOd,46
2123,THERMOe,28
2123,THERMOf,1
2123,THERMOg,50
2123,THERMOh,46
2124,THERMOa,50
2124,THERMOb,14
2124,THERMOc,41
2124,THERMOd,17
2124,THERMOe,11
2124,THERMOf,31
2124,THERMOg,41
2124,THERMOh,17
2126,THERMOa,39
2126,THERMOb,21
2126,THERMOc,24
2126,THERMOd,46
2126,THERMOe,19
2126,THERMOf,31
2126,THERMOg,41
2126,THERMOh,35
2127,THERMOa,26
2127,THERMOb,35
2127,THERMOc,29
2127,THERMOd,17
2127,THERMOe,28
2127,THERMOf,31
2127,THERMOg,31
2127,THERMOh,23
2129,THERMOa,21
2129,THERMOb,28
2129,THERMOc,47
2129,THERMOd,33
2129,THERMOe,33
2129,THERMOf,39
2129,THERMOg,41
2129,THERMOh,42
2133,THERMOa,1
2133,THERMOb,9
2133,THERMOc,29
2133,THERMOd,23
2133,THERMOe,18
2133,THERMOf,31
2133,THERMOg,1
2133,THERMOh,2
2134,THERMOa,57
2134,THERMOb,9
2134,THERMOc,24
2134,THERMOd,53
2134,THERMOe,17
2134,THERMOf,19
2134,THERMOg,31
2134,THERMOh,48
2135,THERMOa,57
2135,THERMOb,47
2135,THERMOc,49
2135,THERMOd,54
2135,THERMOe,50
2135,THERMOf,43
2135,THERMOg,52
2135,THERMOh,48
2136,THERMOa,50
2136,THERMOb,18
2136,THERMOc,47
2136,THERMOd,27
2136,THERMOe,28
2136,THERMOf,31
2136,THERMOg,55
2136,THERMOh,23
2137,THERMOa,11
2137,THERMOb,40
2137,THERMOc,29
2137,THERMOd,35
2137,THERMOe,41
2137,THERMOf,31
2137,THERMOg,24
2137,THERMOh,26
2138,THERMOa,33
2138,THERMOb,35
2138,THERMOc,57
2138,THERMOd,46
2138,THERMOe,33
2138,THERMOf,36
2138,THERMOg,45
2138,THERMOh,35
2139,THERMOa,1
2139,THERMOb,59
2139,THERMOc,29
2139,THERMOd,58
2139,THERMOe,41
2139,THERMOf,31
2139,THERMOg,1
2139,THERMOh,23
2141,THERMOa,1
2141,THERMOb,28
2141,THERMOc,29
2141,THERMOd,27
2141,THERMOe,28
2141,THERMOf,31
2141,THERMOg,1
2141,THERMOh,23
2142,THERMOa,6
2142,THERMOb,12
2142,THERMOc,17
2142,THERMOd,13
2142,THERMOe,17
2142,THERMOf,13
2142,THERMOg,10
2142,THERMOh,10
2144,THERMOa,21
2144,THERMOb,40
2144,THERMOc,47
2144,THERMOd,33
2144,THERMOe,45
2144,THERMOf,11
2144,THERMOg,55
2144,THERMOh,42
2148,THERMOa,26
2148,THERMOb,23
2148,THERMOc,41
2148,THERMOd,53
2148,THERMOe,38
2148,THERMOf,39
2148,THERMOg,42
2148,THERMOh,42
2149,THERMOa,21
2149,THERMOb,59
2149,THERMOc,52
2149,THERMOd,53
2149,THERMOe,45
2149,THERMOf,43
2149,THERMOg,6
2149,THERMOh,53
2151,THERMOa,1
2151,THERMOb,1
2151,THERMOc,29
2151,THERMOd,1
2151,THERMOe,1
2151,THERMOf,1
2151,THERMOg,18
2151,THERMOh,1
2152,THERMOa,61
2152,THERMOb,59
2152,THERMOc,58
2152,THERMOd,58
2152,THERMOe,57
2152,THERMOf,46
2152,THERMOg,55
2152,THERMOh,53
2155,THERMOa,33
2155,THERMOb,59
2155,THERMOc,47
2155,THERMOd,46
2155,THERMOe,41
2155,THERMOf,37
2155,THERMOg,18
2155,THERMOh,23
2156,THERMOa,33
2156,THERMOb,28
2156,THERMOc,52
2156,THERMOd,46
2156,THERMOe,23
2156,THERMOf,43
2156,THERMOg,52
2156,THERMOh,48
2157,THERMOa,1
2157,THERMOb,43
2157,THERMOc,41
2157,THERMOd,30
2157,THERMOe,38
2157,THERMOf,31
2157,THERMOg,10
2157,THERMOh,23
2159,THERMOa,33
2159,THERMOb,28
2159,THERMOc,29
2159,THERMOd,58
2159,THERMOe,41
2159,THERMOf,13
2159,THERMOg,42
2159,THERMOh,52
2161,THERMOa,61
2161,THERMOb,1
2161,THERMOc,6
2161,THERMOd,10
2161,THERMOe,6
2161,THERMOf,1
2161,THERMOg,55
2161,THERMOh,38
2163,THERMOa,33
2163,THERMOb,43
2163,THERMOc,29
2163,THERMOd,42
2163,THERMOe,41
2163,THERMOf,31
2163,THERMOg,42
2163,THERMOh,38
2164,THERMOa,1
2164,THERMOb,59
2164,THERMOc,1
2164,THERMOd,1
2164,THERMOe,1
2164,THERMOf,1
2164,THERMOg,1
2164,THERMOh,1
2165,THERMOa,46
2165,THERMOb,40
2165,THERMOc,41
2165,THERMOd,38
2165,THERMOe,38
2165,THERMOf,11
2165,THERMOg,36
2165,THERMOh,42
2167,THERMOa,62
2167,THERMOb,60
2167,THERMOc,41
2167,THERMOd,38
2167,THERMOe,33
2167,THERMOf,21
2167,THERMOg,41
2167,THERMOh,1
2168,THERMOa,1
2168,THERMOb,40
2168,THERMOc,41
2168,THERMOd,33
2168,THERMOe,33
2168,THERMOf,31
2168,THERMOg,10
2168,THERMOh,23
2169,THERMOa,47
2169,THERMOb,43
2169,THERMOc,47
2169,THERMOd,53
2169,THERMOe,28
2169,THERMOf,37
2169,THERMOg,43
2169,THERMOh,38
2171,THERMOa,1
2171,THERMOb,40
2171,THERMOc,47
2171,THERMOd,23
2171,THERMOe,38
2171,THERMOf,31
2171,THERMOg,31
2171,THERMOh,23
2172,THERMOa,33
2172,THERMOb,28
2172,THERMOc,24
2172,THERMOd,33
2172,THERMOe,14
2172,THERMOf,31
2172,THERMOg,31
2172,THERMOh,23
2173,THERMOa,1
2173,THERMOb,26
2173,THERMOc,24
2173,THERMOd,20
2173,THERMOe,37
2173,THERMOf,41
2173,THERMOg,1
2173,THERMOh,33
2176,THERMOa,26
2176,THERMOb,47
2176,THERMOc,47
2176,THERMOd,46
2176,THERMOe,45
2176,THERMOf,41
2176,THERMOg,6
2176,THERMOh,42
2179,THERMOa,57
2179,THERMOb,15
2179,THERMOc,29
2179,THERMOd,54
2179,THERMOe,20
2179,THERMOf,24
2179,THERMOg,55
2179,THERMOh,53
2180,THERMOa,2
2180,THERMOb,47
2180,THERMOc,29
2180,THERMOd,20
2180,THERMOe,41
2180,THERMOf,31
2180,THERMOg,31
2180,THERMOh,23
2182,THERMOa,14
2182,THERMOb,17
2182,THERMOc,38
2182,THERMOd,42
2182,THERMOe,46
2182,THERMOf,37
2182,THERMOg,23
2182,THERMOh,23
2183,THERMOa,11
2183,THERMOb,48
2183,THERMOc,36
2183,THERMOd,52
2183,THERMOe,41
2183,THERMOf,31
2183,THERMOg,13
2183,THERMOh,46
2185,THERMOa,11
2185,THERMOb,14
2185,THERMOc,36
2185,THERMOd,27
2185,THERMOe,19
2185,THERMOf,31
2185,THERMOg,1
2185,THERMOh,46
2186,THERMOa,33
2186,THERMOb,59
2186,THERMOc,58
2186,THERMOd,27
2186,THERMOe,57
2186,THERMOf,31
2186,THERMOg,55
2186,THERMOh,23
2188,THERMOa,6
2188,THERMOb,47
2188,THERMOc,52
2188,THERMOd,17
2188,THERMOe,38
2188,THERMOf,31
2188,THERMOg,6
2188,THERMOh,17
2189,THERMOa,17
2189,THERMOb,59
2189,THERMOc,58
2189,THERMOd,33
2189,THERMOe,57
2189,THERMOf,46
2189,THERMOg,16
2189,THERMOh,42
2191,THERMOa,50
2191,THERMOb,28
2191,THERMOc,17
2191,THERMOd,57
2191,THERMOe,28
2191,THERMOf,34
2191,THERMOg,52
2191,THERMOh,48
2195,THERMOa,17
2195,THERMOb,28
2195,THERMOc,52
2195,THERMOd,46
2195,THERMOe,28
2195,THERMOf,37
2195,THERMOg,42
2195,THERMOh,38
2198,THERMOa,28
2198,THERMOb,18
2198,THERMOc,24
2198,THERMOd,30
2198,THERMOe,28
2198,THERMOf,29
2198,THERMOg,31
2198,THERMOh,23
2200,THERMOa,2
2200,THERMOb,58
2200,THERMOc,46
2200,THERMOd,42
2200,THERMOe,33
2200,THERMOf,18
2200,THERMOg,25
2200,THERMOh,42
2201,THERMOa,1
2201,THERMOb,28
2201,THERMOc,18
2201,THERMOd,1
2201,THERMOe,28
2201,THERMOf,31
2201,THERMOg,31
2201,THERMOh,23
2205,THERMOa,1
2205,THERMOb,59
2205,THERMOc,41
2205,THERMOd,27
2205,THERMOe,57
2205,THERMOf,46
2205,THERMOg,31
2205,THERMOh,53
2210,THERMOa,55
2210,THERMOb,1
2210,THERMOc,6
2210,THERMOd,58
2210,THERMOe,1
2210,THERMOf,2
2210,THERMOg,18
2210,THERMOh,38
2211,THERMOa,32
2211,THERMOb,27
2211,THERMOc,41
2211,THERMOd,33
2211,THERMOe,29
2211,THERMOf,29
2211,THERMOg,18
2211,THERMOh,20
2213,THERMOa,19
2213,THERMOb,10
2213,THERMOc,17
2213,THERMOd,25
2213,THERMOe,17
2213,THERMOf,1
2213,THERMOg,1
2213,THERMOh,1
2215,THERMOa,1
2215,THERMOb,59
2215,THERMOc,38
2215,THERMOd,1
2215,THERMOe,46
2215,THERMOf,37
2215,THERMOg,38
2215,THERMOh,31
2216,THERMOa,39
2216,THERMOb,1
2216,THERMOc,17
2216,THERMOd,15
2216,THERMOe,1
2216,THERMOf,1
2216,THERMOg,1
2216,THERMOh,1
2220,THERMOa,17
2220,THERMOb,55
2220,THERMOc,47
2220,THERMOd,42
2220,THERMOe,18
2220,THERMOf,31
2220,THERMOg,52
2220,THERMOh,48
2221,THERMOa,17
2221,THERMOb,40
2221,THERMOc,41
2221,THERMOd,33
2221,THERMOe,38
2221,THERMOf,31
2221,THERMOg,13
2221,THERMOh,23
2222,THERMOa,11
2222,THERMOb,40
2222,THERMOc,41
2222,THERMOd,23
2222,THERMOe,38
2222,THERMOf,31
2222,THERMOg,55
2222,THERMOh,23
2224,THERMOa,33
2224,THERMOb,28
2224,THERMOc,43
2224,THERMOd,46
2224,THERMOe,28
2224,THERMOf,31
2224,THERMOg,31
2224,THERMOh,23
2225,THERMOa,42
2225,THERMOb,31
2225,THERMOc,29
2225,THERMOd,49
2225,THERMOe,31
2225,THERMOf,36
2225,THERMOg,41
2225,THERMOh,46
2228,THERMOa,33
2228,THERMOb,28
2228,THERMOc,1
2228,THERMOd,10
2228,THERMOe,28
2228,THERMOf,1
2228,THERMOg,1
2228,THERMOh,23
2230,THERMOa,33
2230,THERMOb,28
2230,THERMOc,29
2230,THERMOd,27
2230,THERMOe,28
2230,THERMOf,31
2230,THERMOg,31
2230,THERMOh,23
2237,THERMOa,50
2237,THERMOb,1
2237,THERMOc,11
2237,THERMOd,53
2237,THERMOe,11
2237,THERMOf,19
2237,THERMOg,31
2237,THERMOh,23
2239,THERMOa,1
2239,THERMOb,14
2239,THERMOc,24
2239,THERMOd,38
2239,THERMOe,28
2239,THERMOf,16
2239,THERMOg,1
2239,THERMOh,14
2240,THERMOa,39
2240,THERMOb,23
2240,THERMOc,11
2240,THERMOd,53
2240,THERMOe,11
2240,THERMOf,39
2240,THERMOg,45
2240,THERMOh,42
2241,THERMOa,62
2241,THERMOb,60
2241,THERMOc,59
2241,THERMOd,59
2241,THERMOe,58
2241,THERMOf,47
2241,THERMOg,56
2241,THERMOh,54
2242,THERMOa,62
2242,THERMOb,60
2242,THERMOc,59
2242,THERMOd,59
2242,THERMOe,58
2242,THERMOf,47
2242,THERMOg,56
2242,THERMOh,54
2248,THERMOa,1
2248,THERMOb,1
2248,THERMOc,52
2248,THERMOd,53
2248,THERMOe,28
2248,THERMOf,31
2248,THERMOg,31
2248,THERMOh,23
2249,THERMOa,33
2249,THERMOb,28
2249,THERMOc,29
2249,THERMOd,17
2249,THERMOe,45
2249,THERMOf,31
2249,THERMOg,21
2249,THERMOh,23
2250,THERMOa,19
2250,THERMOb,43
2250,THERMOc,18
2250,THERMOd,27
2250,THERMOe,41
2250,THERMOf,11
2250,THERMOg,10
2250,THERMOh,10
2251,THERMOa,19
2251,THERMOb,43
2251,THERMOc,38
2251,THERMOd,35
2251,THERMOe,38
2251,THERMOf,31
2251,THERMOg,18
2251,THERMOh,23
2255,THERMOa,17
2255,THERMOb,47
2255,THERMOc,52
2255,THERMOd,46
2255,THERMOe,45
2255,THERMOf,39
2255,THERMOg,25
2255,THERMOh,42
2256,THERMOa,61
2256,THERMOb,59
2256,THERMOc,58
2256,THERMOd,58
2256,THERMOe,57
2256,THERMOf,46
2256,THERMOg,55
2256,THERMOh,53
2259,THERMOa,47
2259,THERMOb,1
2259,THERMOc,11
2259,THERMOd,58
2259,THERMOe,11
2259,THERMOf,31
2259,THERMOg,55
2259,THERMOh,23
2264,THERMOa,46
2264,THERMOb,35
2264,THERMOc,41
2264,THERMOd,46
2264,THERMOe,33
2264,THERMOf,29
2264,THERMOg,31
2264,THERMOh,35
2265,THERMOa,46
2265,THERMOb,14
2265,THERMOc,20
2265,THERMOd,38
2265,THERMOe,17
2265,THERMOf,21
2265,THERMOg,31
2265,THERMOh,23
2266,THERMOa,11
2266,THERMOb,9
2266,THERMOc,11
2266,THERMOd,17
2266,THERMOe,11
2266,THERMOf,1
2266,THERMOg,18
2266,THERMOh,6
2267,THERMOa,1
2267,THERMOb,28
2267,THERMOc,58
2267,THERMOd,42
2267,THERMOe,28
2267,THERMOf,31
2267,THERMOg,21
2267,THERMOh,23
2268,THERMOa,33
2268,THERMOb,17
2268,THERMOc,15
2268,THERMOd,42
2268,THERMOe,14
2268,THERMOf,31
2268,THERMOg,31
2268,THERMOh,23
2269,THERMOa,19
2269,THERMOb,43
2269,THERMOc,43
2269,THERMOd,42
2269,THERMOe,46
2269,THERMOf,31
2269,THERMOg,18
2269,THERMOh,38
2270,THERMOa,26
2270,THERMOb,35
2270,THERMOc,29
2270,THERMOd,33
2270,THERMOe,33
2270,THERMOf,31
2270,THERMOg,21
2270,THERMOh,23
2271,THERMOa,50
2271,THERMOb,1
2271,THERMOc,17
2271,THERMOd,58
2271,THERMOe,1
2271,THERMOf,31
2271,THERMOg,31
2271,THERMOh,23
2272,THERMOa,33
2272,THERMOb,28
2272,THERMOc,29
2272,THERMOd,27
2272,THERMOe,28
2272,THERMOf,31
2272,THERMOg,31
2272,THERMOh,23
2277,THERMOa,1
2277,THERMOb,52
2277,THERMOc,58
2277,THERMOd,10
2277,THERMOe,19
2277,THERMOf,39
2277,THERMOg,10
2277,THERMOh,6
2278,THERMOa,11
2278,THERMOb,52
2278,THERMOc,52
2278,THERMOd,53
2278,THERMOe,50
2278,THERMOf,41
2278,THERMOg,46
2278,THERMOh,43
2279,THERMOa,1
2279,THERMOb,58
2279,THERMOc,43
2279,THERMOd,15
2279,THERMOe,56
2279,THERMOf,43
2279,THERMOg,10
2279,THERMOh,48
2280,THERMOa,24
2280,THERMOb,14
2280,THERMOc,47
2280,THERMOd,38
2280,THERMOe,38
2280,THERMOf,11
2280,THERMOg,16
2280,THERMOh,13
2282,THERMOa,21
2282,THERMOb,35
2282,THERMOc,20
2282,THERMOd,10
2282,THERMOe,45
2282,THERMOf,16
2282,THERMOg,31
2282,THERMOh,23
2283,THERMOa,33
2283,THERMOb,28
2283,THERMOc,47
2283,THERMOd,58
2283,THERMOe,50
2283,THERMOf,31
2283,THERMOg,31
2283,THERMOh,23
2287,THERMOa,47
2287,THERMOb,17
2287,THERMOc,43
2287,THERMOd,42
2287,THERMOe,18
2287,THERMOf,31
2287,THERMOg,42
2287,THERMOh,38
2288,THERMOa,1
2288,THERMOb,28
2288,THERMOc,29
2288,THERMOd,58
2288,THERMOe,28
2288,THERMOf,46
2288,THERMOg,31
2288,THERMOh,53
2292,THERMOa,47
2292,THERMOb,14
2292,THERMOc,17
2292,THERMOd,58
2292,THERMOe,11
2292,THERMOf,31
2292,THERMOg,55
2292,THERMOh,53
2294,THERMOa,7
2294,THERMOb,5
2294,THERMOc,3
2294,THERMOd,7
2294,THERMOe,2
2294,THERMOf,6
2294,THERMOg,4
2294,THERMOh,6
2296,THERMOa,26
2296,THERMOb,47
2296,THERMOc,29
2296,THERMOd,53
2296,THERMOe,50
2296,THERMOf,31
2296,THERMOg,31
2296,THERMOh,23
2298,THERMOa,46
2298,THERMOb,1
2298,THERMOc,24
2298,THERMOd,58
2298,THERMOe,11
2298,THERMOf,31
2298,THERMOg,16
2298,THERMOh,23
2301,THERMOa,55
2301,THERMOb,6
2301,THERMOc,11
2301,THERMOd,53
2301,THERMOe,11
2301,THERMOf,1
2301,THERMOg,50
2301,THERMOh,46
2304,THERMOa,33
2304,THERMOb,28
2304,THERMOc,47
2304,THERMOd,15
2304,THERMOe,23
2304,THERMOf,39
2304,THERMOg,45
2304,THERMOh,14
2305,THERMOa,19
2305,THERMOb,52
2305,THERMOc,52
2305,THERMOd,46
2305,THERMOe,50
2305,THERMOf,42
2305,THERMOg,38
2305,THERMOh,35
2306,THERMOa,33
2306,THERMOb,28
2306,THERMOc,41
2306,THERMOd,35
2306,THERMOe,50
2306,THERMOf,46
2306,THERMOg,50
2306,THERMOh,53
2307,THERMOa,6
2307,THERMOb,40
2307,THERMOc,52
2307,THERMOd,42
2307,THERMOe,50
2307,THERMOf,31
2307,THERMOg,1
2307,THERMOh,10
2309,THERMOa,50
2309,THERMOb,9
2309,THERMOc,36
2309,THERMOd,53
2309,THERMOe,1
2309,THERMOf,39
2309,THERMOg,45
2309,THERMOh,42
2310,THERMOa,21
2310,THERMOb,47
2310,THERMOc,58
2310,THERMOd,58
2310,THERMOe,57
2310,THERMOf,46
2310,THERMOg,25
2310,THERMOh,53
2313,THERMOa,37
2313,THERMOb,43
2313,THERMOc,43
2313,THERMOd,35
2313,THERMOe,41
2313,THERMOf,39
2313,THERMOg,36
2313,THERMOh,42
2314,THERMOa,39
2314,THERMOb,23
2314,THERMOc,29
2314,THERMOd,27
2314,THERMOe,33
2314,THERMOf,31
2314,THERMOg,31
2314,THERMOh,23
2317,THERMOa,43
2317,THERMOb,20
2317,THERMOc,29
2317,THERMOd,42
2317,THERMOe,18
2317,THERMOf,19
2317,THERMOg,31
2317,THERMOh,38
2318,THERMOa,6
2318,THERMOb,48
2318,THERMOc,43
2318,THERMOd,42
2318,THERMOe,41
2318,THERMOf,37
2318,THERMOg,13
2318,THERMOh,38
2319,THERMOa,19
2319,THERMOb,59
2319,THERMOc,58
2319,THERMOd,15
2319,THERMOe,49
2319,THERMOf,46
2319,THERMOg,31
2319,THERMOh,51
2321,THERMOa,61
2321,THERMOb,28
2321,THERMOc,58
2321,THERMOd,49
2321,THERMOe,57
2321,THERMOf,37
2321,THERMOg,31
2321,THERMOh,53
2323,THERMOa,33
2323,THERMOb,43
2323,THERMOc,29
2323,THERMOd,27
2323,THERMOe,38
2323,THERMOf,31
2323,THERMOg,31
2323,THERMOh,28
2328,THERMOa,33
2328,THERMOb,28
2328,THERMOc,29
2328,THERMOd,58
2328,THERMOe,28
2328,THERMOf,31
2328,THERMOg,31
2328,THERMOh,23
2329,THERMOa,26
2329,THERMOb,40
2329,THERMOc,36
2329,THERMOd,27
2329,THERMOe,45
2329,THERMOf,39
2329,THERMOg,31
2329,THERMOh,23
2330,THERMOa,50
2330,THERMOb,14
2330,THERMOc,17
2330,THERMOd,46
2330,THERMOe,18
2330,THERMOf,36
2330,THERMOg,45
2330,THERMOh,17
2332,THERMOa,39
2332,THERMOb,37
2332,THERMOc,47
2332,THERMOd,46
2332,THERMOe,50
2332,THERMOf,34
2332,THERMOg,31
2332,THERMOh,28
2333,THERMOa,33
2333,THERMOb,28
2333,THERMOc,29
2333,THERMOd,33
2333,THERMOe,28
2333,THERMOf,31
2333,THERMOg,25
2333,THERMOh,23
2334,THERMOa,19
2334,THERMOb,43
2334,THERMOc,41
2334,THERMOd,30
2334,THERMOe,38
2334,THERMOf,41
2334,THERMOg,18
2334,THERMOh,46
2337,THERMOa,33
2337,THERMOb,28
2337,THERMOc,29
2337,THERMOd,58
2337,THERMOe,28
2337,THERMOf,31
2337,THERMOg,31
2337,THERMOh,23
2338,THERMOa,33
2338,THERMOb,59
2338,THERMOc,58
2338,THERMOd,27
2338,THERMOe,57
2338,THERMOf,46
2338,THERMOg,55
2338,THERMOh,53
2339,THERMOa,33
2339,THERMOb,28
2339,THERMOc,29
2339,THERMOd,58
2339,THERMOe,1
2339,THERMOf,31
2339,THERMOg,31
2339,THERMOh,23
2340,THERMOa,11
2340,THERMOb,59
2340,THERMOc,54
2340,THERMOd,38
2340,THERMOe,53
2340,THERMOf,41
2340,THERMOg,16
2340,THERMOh,23
2341,THERMOa,26
2341,THERMOb,35
2341,THERMOc,29
2341,THERMOd,27
2341,THERMOe,28
2341,THERMOf,31
2341,THERMOg,31
2341,THERMOh,23
2342,THERMOa,55
2342,THERMOb,14
2342,THERMOc,20
2342,THERMOd,53
2342,THERMOe,19
2342,THERMOf,34
2342,THERMOg,36
2342,THERMOh,35
2347,THERMOa,50
2347,THERMOb,1
2347,THERMOc,17
2347,THERMOd,46
2347,THERMOe,17
2347,THERMOf,1
2347,THERMOg,31
2347,THERMOh,42
2349,THERMOa,21
2349,THERMOb,23
2349,THERMOc,41
2349,THERMOd,46
2349,THERMOe,38
2349,THERMOf,21
2349,THERMOg,21
2349,THERMOh,17
2350,THERMOa,11
2350,THERMOb,52
2350,THERMOc,52
2350,THERMOd,38
2350,THERMOe,50
2350,THERMOf,31
2350,THERMOg,10
2350,THERMOh,23
2352,THERMOa,47
2352,THERMOb,35
2352,THERMOc,43
2352,THERMOd,53
2352,THERMOe,41
2352,THERMOf,31
2352,THERMOg,31
2352,THERMOh,23
2353,THERMOa,32
2353,THERMOb,59
2353,THERMOc,58
2353,THERMOd,46
2353,THERMOe,50
2353,THERMOf,46
2353,THERMOg,55
2353,THERMOh,53
2355,THERMOa,61
2355,THERMOb,9
2355,THERMOc,29
2355,THERMOd,58
2355,THERMOe,17
2355,THERMOf,11
2355,THERMOg,55
2355,THERMOh,53
2357,THERMOa,39
2357,THERMOb,23
2357,THERMOc,29
2357,THERMOd,38
2357,THERMOe,28
2357,THERMOf,31
2357,THERMOg,31
2357,THERMOh,23
2359,THERMOa,1
2359,THERMOb,1
2359,THERMOc,29
2359,THERMOd,58
2359,THERMOe,18
2359,THERMOf,31
2359,THERMOg,31
2359,THERMOh,53
2360,THERMOa,33
2360,THERMOb,23
2360,THERMOc,54
2360,THERMOd,17
2360,THERMOe,28
2360,THERMOf,42
2360,THERMOg,1
2360,THERMOh,14
2361,THERMOa,21
2361,THERMOb,40
